"datetime","CON_BEL","CON_DEU","CON_FRA","CON_GBR","CON_NLD","Solar_BEL","Solar_DEU","Solar_FRA","Wind_BEL","Wind_DEU","Wind_FRA","Wind_GBR","Wind_NLD"
"2014-06-01 00:00:00 +0200",7376.9721,40635.2563,43767.3059,26043.4507,9276.901,0,0,0,292.2671,3913.455,1786.1926,73.9571,160.4724
"2014-06-01 01:00:00 +0200",6978.1575,37823.9803,40531.6208,22759.8489,8669.6605,0,0,0,240.9042,3692.1254,1671.0818,80.7913,110.9418
"2014-06-01 02:00:00 +0200",6559.0767,36600.2854,38240.1532,22011.7954,8296.1636,0,0,0,164.0377,2771.6009,1459.1563,173.1992,84.9327
"2014-06-01 03:00:00 +0200",6367.5998,36307.349,35409.0299,21283.2715,8102.2994,0,0,0,83.8347,2713.0941,1403.9678,164.5343,83.7391
"2014-06-01 04:00:00 +0200",6307.282,36397.8593,33956.6525,20647.8447,8022.2689,0,0.0091,0,46.7058,2528.4222,1339.5303,180.7683,82.8417
"2014-06-01 05:00:00 +0200",6281.9115,36408.5758,33360.4615,19871.7828,7802.5861,1.3158,160.2186,0.078,22.9948,2482.0601,1278.1853,185.6213,84.6818
"2014-06-01 06:00:00 +0200",6243.6334,37669.4001,32783.687,19300.8151,7753.6371,79.2767,1393.3517,39.1411,7.4945,2384.6664,1195.7407,197.148,76.4857
"2014-06-01 07:00:00 +0200",6320.2679,40533.2243,33828.8989,20482.3842,8052.1306,304.6096,4316.9515,308.7528,25.7475,2275.0291,1116.3039,243.9149,77.6273
"2014-06-01 08:00:00 +0200",6412.7567,44711.7169,36012.6665,22606.2987,8696.5332,594.8327,8372.4168,785.1951,22.1186,1730.6352,996.6387,295.4957,90.6693
"2014-06-01 09:00:00 +0200",6545.2059,48432.4902,38590.2067,25491.6855,9453.7396,898.3659,12520.9273,1321.6841,13.6159,1193.0618,822.0097,293.4119,92.0344
"2014-06-01 10:00:00 +0200",6677.5526,51456.7024,40719.6842,28178.7151,9982.8873,1173.7685,16720.169,1812.6601,16.6635,1002.3697,680.37,300.6922,75.3461
"2014-06-01 11:00:00 +0200",6972.0286,54343.6561,42090.0121,29850.3983,10271.8438,1395.8937,19433.8675,2203.0157,14.8414,932.4975,585.9768,359.3947,55.153
"2014-06-01 12:00:00 +0200",7052.6706,53637.2412,43723.3733,30476.827,10443.4576,1544.5787,20528.5545,2460.4912,12.0206,930.0926,577.6484,344.2358,46.5422
"2014-06-01 13:00:00 +0200",6751.8812,51248.9225,42979.6903,30599.149,10390.1941,1606.9217,20875.9975,2576.4637,16.7207,1193.0874,572.3871,293.1422,44.9995
"2014-06-01 14:00:00 +0200",6445.5342,49309.6226,40472.4368,29799.69,10214.1913,1577.6401,19968.9456,2557.7078,24.4378,1207.8158,564.8156,327.7416,42.3631
"2014-06-01 15:00:00 +0200",6332.5396,47959.5267,38352.5778,29041.5894,10040.6521,1574.5379,17775.6341,2355.8655,16.5398,1113.163,589.4296,316.5053,39.3475
"2014-06-01 16:00:00 +0200",6345.6654,47264.6772,36810.2769,29015.8023,10072.1256,1361.8849,14526.3265,2065.5354,23.5157,1096.5604,586.7486,294.674,43.9908
"2014-06-01 17:00:00 +0200",6670.7513,47997.9474,36452.514,29496.8343,10553.5732,1083.0118,10239.1418,1651.7791,42.0519,1095.5741,568.6394,305.5218,47.8951
"2014-06-01 18:00:00 +0200",7205.2279,49802.6584,37554.8427,30146.7955,10728.4402,764.5004,5931.6579,1152.6154,59.3305,1135.532,683.9483,315.1674,56.0322
"2014-06-01 19:00:00 +0200",7626.0075,49815.0153,39856.7848,30897.338,10626.3461,441.2288,2392.6947,630.4138,88.3036,1282.4993,804.2457,343.1402,65.291
"2014-06-01 20:00:00 +0200",7765.6092,48888.232,40335.8356,30968.6806,10495.5197,162.3164,493.758,205.1541,129.4777,1373.1687,934.4092,313.9346,77.6837
"2014-06-01 21:00:00 +0200",7735.1979,48870.8784,40284.168,30472.5808,10356.4525,13.0813,12.1474,11.712,170.8167,1511.5824,1039.6247,436.6142,78.1021
"2014-06-01 22:00:00 +0200",7906.9217,49167.5948,42616.8881,30223.0953,10503.9507,0,0,0,222.0642,1617.2316,1105.4537,439.5542,67.4716
"2014-06-01 23:00:00 +0200",7602.4765,45288.3493,43937.8214,28667.0438,9825.7745,0,0,0,205.3378,1623.8552,1169.633,564.864,72.054
"2014-06-02 00:00:00 +0200",7191.8778,42665.6503,42646.0309,25236.557,9175.2406,0,0,0,178.5174,1591.0805,1146.0373,615.7028,69.6995
"2014-06-02 01:00:00 +0200",6866.923,40730.3693,39816.2658,22719.6955,8686.2735,0,0,0,183.1908,1754.0488,1102.3124,704.1492,70.753
"2014-06-02 02:00:00 +0200",6606.3045,39979.5807,38094.9576,22706.1544,8486.5897,0,0,0,172.6246,1388.4789,1127.5937,701.6873,91.5128
"2014-06-02 03:00:00 +0200",6536.4674,40313.113,35925.3062,22171.655,8432.5136,0,0,0,104.701,1386.7048,1108.6938,663.804,86.4776
"2014-06-02 04:00:00 +0200",6682.8709,42043.1613,35340.3952,21829.8923,8504.0216,0,0.0127,0,70.3628,1246.307,1083.4586,660.9655,77.9438
"2014-06-02 05:00:00 +0200",7023.8021,45859.5718,36994.543,21502.06,8675.183,1.4646,169.4386,0.0884,43.2294,1157.2937,1058.6347,647.5793,55.1324
"2014-06-02 06:00:00 +0200",7845.3502,56111.0032,40562.5836,22229.6248,9743.0901,82.208,1463.0803,36.0805,15.9147,1029.4604,1019.8454,648.1169,14.9649
"2014-06-02 07:00:00 +0200",8586.1267,64610.7988,46209.5301,26938.6982,11610.7291,312.1343,4377.8042,312.1321,18.4748,848.3316,965.8399,666.9912,8.1434
"2014-06-02 08:00:00 +0200",8780.3296,68725.4078,49905.486,32979.7217,13064.9516,607.545,8745.0677,810.2806,12.1984,580.0168,863.8039,674.4416,5.9908
"2014-06-02 09:00:00 +0200",8847.4571,70579.9927,51712.1544,35654.0738,13743.8953,913.0461,12928.7368,1370.3856,4.8072,403.3043,705.7058,593.4515,5.2265
"2014-06-02 10:00:00 +0200",8791.128,72837.5169,52938.1304,36704.9594,13966.5679,1192.2158,17016.3528,1887.1488,7.2883,366.6335,583.4189,533.9107,5.5219
"2014-06-02 11:00:00 +0200",8993.9197,74736.594,53611.6994,36871.7959,14189.7981,1417.4454,19990.1411,2299.2138,5.9644,366.6298,508.1896,477.2917,6.4341
"2014-06-02 12:00:00 +0200",8760.5105,74151.7411,54144.1761,37006.6268,14155.0931,1568.311,21194.2653,2572.1731,3.9771,394.5634,512.6453,405.1663,8.3318
"2014-06-02 13:00:00 +0200",8739.467,73494.893,53817.7298,37012.2025,14322.2128,1631.731,21712.5967,2696.7128,5.3868,556.3207,526.1809,315.5271,12.8274
"2014-06-02 14:00:00 +0200",8615.3263,72245.8418,53104.6465,36479.5936,14323.2786,1602.3346,20888.0875,2680.5128,7.8626,587.9985,542.8265,293.6199,23.2417
"2014-06-02 15:00:00 +0200",8618.5839,70607.6764,51428.715,36074.4739,14185.7769,1482.6279,18473.7096,2502.2337,0.8075,572.9085,568.1957,277.5998,29.209
"2014-06-02 16:00:00 +0200",8654.4532,68398.9381,49964.8021,36137.8198,14115.1296,1282.9139,15156.8188,2196.8313,6.8577,594.4347,560.8406,254.5781,33.7693
"2014-06-02 17:00:00 +0200",8826.427,66995.2687,48935.0004,37317.0308,13791.4542,1020.9731,10731.1427,1759.8002,16.9492,629.9189,526.8156,279.5013,43.4544
"2014-06-02 18:00:00 +0200",9005.8509,66782.6584,49082.8056,37769.711,13030.9881,721.7284,6201.7204,1231.0774,22.5863,702.6032,606.2048,298.7319,45.5313
"2014-06-02 19:00:00 +0200",8944.348,65691.4894,49770.1254,36867.7202,12571.6838,417.8393,2534.2306,676.3806,50.3505,824.3985,676.8065,335.3608,58.5012
"2014-06-02 20:00:00 +0200",8800.3981,62898.256,47663.5772,35552.1324,12033.2966,155.1303,529.9947,221.904,86.1739,918.7144,767.5778,300.0949,68.6955
"2014-06-02 21:00:00 +0200",8614.2837,60771.1951,45684.1082,34329.6036,11714.2007,13.1344,14.6702,13.1355,119.916,1131.5945,856.2259,385.5907,70.718
"2014-06-02 22:00:00 +0200",8878.0458,57888.1037,47416.158,33490.1992,11585.4717,0,0,0,151.0254,1330.8236,889.4049,292.3914,61.3224
"2014-06-02 23:00:00 +0200",8468.7433,52122.5141,48051.5822,31385.0363,10889.9166,0,0,0,137.4762,1471.5508,920.0837,302.7634,71.5565
"2014-06-03 00:00:00 +0200",8013.4517,48421.751,45873.4035,27050.5232,9949.4668,0,0,0,106.3936,1577.512,870.3876,239.246,72.5142
"2014-06-03 01:00:00 +0200",7562.5966,46134.6756,42723.1004,24854.8582,9292.7229,0,0,0,134.2617,1884.7992,818.2256,234.9825,74.9995
"2014-06-03 02:00:00 +0200",7291.8537,44815.6081,40898.9508,23757.6442,8986.0522,0,0,0,115.267,1702.2784,885.1153,254.4856,104.1851
"2014-06-03 03:00:00 +0200",7196.8325,44967.3289,38460.8775,23060.9871,8863.9459,0,0,0,79.5878,1680.1046,874.8671,231.7977,117.1071
"2014-06-03 04:00:00 +0200",7284.0687,46231.5882,37538.6085,22636.7084,8879.6886,0,0.0167,0,68.3136,1479.5549,859.3639,256.9846,139.6075
"2014-06-03 05:00:00 +0200",7528.7246,49257.2435,38681.2685,22228.3868,8996.8274,1.4141,173.2729,0.1065,56.9615,1340.3492,852.8697,261.4613,157.631
"2014-06-03 06:00:00 +0200",8270.8901,58309.0724,41643.1542,22845.6642,10013.6008,72.6887,1473.7008,40.9341,40.048,1151.9805,850.073,283.9918,141.2653
"2014-06-03 07:00:00 +0200",8972.7915,66259.6713,47255.9247,27648.5087,11856.6715,271.4077,4459.4116,327.2612,41.9048,925.7786,852.289,333.2387,134.7892
"2014-06-03 08:00:00 +0200",9126.5152,69982.3015,50702.6028,33837.2873,13267.4064,525.6554,8788.9402,835.2991,34.4724,624.0543,826.6302,362.0619,129.7888
"2014-06-03 09:00:00 +0200",9169.5385,71330.8767,52471.0237,36018.8171,13986.1432,782.812,12965.3093,1408.8591,21.2015,413.8179,693.3901,352.7756,121.9008
"2014-06-03 10:00:00 +0200",9122.7459,73301.4417,53569.8089,36649.6575,14187.6467,1021.0511,17269.851,1935.5615,20.5554,344.8717,575.5796,352.7849,100.1846
"2014-06-03 11:00:00 +0200",9292.0886,75035.5963,54230.0629,36630.6137,14331.6679,1213.1845,20264.539,2355.335,15.3216,314.5667,484.7357,348.4751,78.2093
"2014-06-03 12:00:00 +0200",8973.6365,74226.1577,54759.5844,36775.6739,14233.2924,1341.8124,21486.3514,2633.2635,10.0112,305.9751,457.557,344.8911,68.7242
"2014-06-03 13:00:00 +0200",8910.6736,73470.3873,54106.4244,36776.1029,14332.4432,1395.7915,21779.5105,2759.8872,12.1256,390.2584,429.0729,322.9089,62.2404
"2014-06-03 14:00:00 +0200",8782.7554,72032.9389,53753.6415,36351.5597,14342.6901,1370.5534,20948.0629,2742.9672,16.0118,386.8787,400.3436,373.7453,63.1036
"2014-06-03 15:00:00 +0200",8755.2428,70390.7939,52285.3581,36026.9686,14233.7551,956.2572,18608.2309,2155.1186,1.2673,366.3789,423.479,357.2344,58.2857
"2014-06-03 16:00:00 +0200",8817.108,68314.5214,50967.2791,36099.192,14159.7132,827.6755,15317.3381,1891.3127,7.6635,373.2188,413.6981,328.983,48.6111
"2014-06-03 17:00:00 +0200",8934.1384,67507.0615,50020.1884,37356.8771,13858.5264,659.0538,10844.2379,1514.3445,12.5639,386.5158,389.2324,339.857,42.3627
"2014-06-03 18:00:00 +0200",9093.134,67265.2951,50097.0907,37823.672,13106.6485,466.413,6306.5265,1058.7365,1.208,421.5869,502.0704,344.8361,22.6956
"2014-06-03 19:00:00 +0200",9042.1135,66157.4835,50489.9704,37022.8215,12662.2161,270.7193,2587.8561,581.178,15.2246,475.4712,636.2024,351.1968,14.0501
"2014-06-03 20:00:00 +0200",8924.7618,63201.0776,48042.1251,35900.6953,12161.9121,101.2856,556.0046,190.4931,19.8112,513.4973,813.967,290.2745,6.245
"2014-06-03 21:00:00 +0200",8771.2706,60987.9426,45995.367,34544.5632,11789.3297,5.2311,17.1014,10.372,31.3108,702.3085,935.9746,330.1862,9.6025
"2014-06-03 22:00:00 +0200",9066.7137,58177.2297,47691.8342,33747.3411,11683.2285,0,0,0,27.6975,916.4694,1037.1054,275.9528,9.4358
"2014-06-03 23:00:00 +0200",8687.3825,52480.0773,48705.162,31444.2568,11022.7999,0,0,0,51.9622,1166.1678,1098.1373,270.0479,23.1394
"2014-06-04 00:00:00 +0200",8077.7627,48242.6709,45815.0165,27193.2797,9985.1426,0,0,0,84.6707,1473.6521,1022.2362,222.8792,37.5923
"2014-06-04 01:00:00 +0200",7575.7468,45931.2428,42695.5871,24583.4944,9316.4014,0,0,0,164.1313,2105.1893,910.3387,214.7121,66.7024
"2014-06-04 02:00:00 +0200",7307.2914,44776.0192,40845.9899,23387.6718,9025.6997,0,0,0,196.6881,1892.4662,822.3863,165.3609,73.3021
"2014-06-04 03:00:00 +0200",7188.7869,44953.5159,38364.8822,22784.1951,8900.9111,0,0,0,177.784,2029.7672,858.6275,131.3111,91.767
"2014-06-04 04:00:00 +0200",7188.887,46215.5324,37663.8913,22402.0843,8917.1058,0,0.027,0,175.862,1998.6562,936.7232,101.3626,115.9907
"2014-06-04 05:00:00 +0200",7499.6233,49199.5239,38732.5331,22068.1997,9029.294,0.6157,187.6828,0.0732,164.1276,2070.2678,1061.2288,62.4706,145.9324
"2014-06-04 06:00:00 +0200",8266.5291,58252.88,41762.883,22679.832,10048.9306,30.9616,1588.1025,37.0806,150.55,2055.5596,1208.1964,35.7245,157.6086
"2014-06-04 07:00:00 +0200",8923.3738,66206.827,47248.0616,27453.266,11962.3181,115.3902,4551.8347,274.8,127.3194,2020.5591,1386.6095,26.8123,167.295
"2014-06-04 08:00:00 +0200",9190.6011,70395.205,50656.5977,33394.7544,13398.0725,223.4925,9090.962,687.3054,125.5402,1717.0993,1577.8608,30.5041,177.5287
"2014-06-04 09:00:00 +0200",9287.157,71836.1146,52536.4967,35718.5783,14152.7895,332.614,12917.5359,1149.2017,112.6141,1425.3312,1595.5287,38.554,205.0747
"2014-06-04 10:00:00 +0200",9248.5488,73775.8865,53630.6386,36575.7503,14376.0082,434.044,17394.7163,1572.9538,108.9592,1424.7414,1663.8817,49.0222,203.7213
"2014-06-04 11:00:00 +0200",9421.9046,75565.953,54437.204,36829.869,14515.2816,515.9767,20160.2523,1910.0178,103.7753,1620.1834,1802.1067,114.1318,192.625
"2014-06-04 12:00:00 +0200",9101.3261,74660.8324,55154.2929,37232.1703,14401.5447,570.9931,21092.1016,2132.5689,106.9616,1970.2891,2173.1644,143.9305,214.4116
"2014-06-04 13:00:00 +0200",9013.7282,73913.553,54532.8783,37440.4601,14459.1658,594.3281,21562.3059,2233.1765,141.8396,2956.891,2589.8699,137.3085,251.1251
"2014-06-04 14:00:00 +0200",8839.1006,72374.9836,53919.308,37122.8743,14410.8467,584.007,20692.208,2217.9281,203.4749,3283.9259,2961.9303,241.9648,306.9717
"2014-06-04 15:00:00 +0200",8810.9912,70874.924,52262.6726,36916.8178,14268.0596,937.9761,18285.237,2085.4726,303.7655,2882.0964,3227.954,254.4845,275.3618
"2014-06-04 16:00:00 +0200",8859.963,68823.088,50653.0964,37030.9536,14173.0626,813.3568,15314.0219,1831.3927,351.8984,2627.342,3443.1813,253.3323,265.8887
"2014-06-04 17:00:00 +0200",9004.7621,67486.9502,49522.6819,38429.4867,13832.8784,649.3573,10725.2653,1468.2086,470.4743,2356.123,3540.423,310.4854,243.0795
"2014-06-04 18:00:00 +0200",9048.8534,67307.3298,49690.8455,38888.7206,13079.7322,461.512,6272.7718,1029.0591,556.6049,2181.9876,3955.7302,370.7932,219.8273
"2014-06-04 19:00:00 +0200",8991.0235,66251.2582,50274.238,38026.6031,12650.4833,270.1321,2572.701,568.2698,579.8072,2249.1876,4120.1493,459.6595,186.7791
"2014-06-04 20:00:00 +0200",8871.5388,63227.34,47990.1549,36651.1244,12128.2659,103.4191,539.2983,189.8244,596.0497,2364.9168,3953.2676,570.4362,150.8371
"2014-06-04 21:00:00 +0200",8778.9432,60898.1873,45996.7975,35092.1746,11700.7321,13.8751,16.028,11.2815,646.5537,2604.9302,3947.6633,697.297,159.6066
"2014-06-04 22:00:00 +0200",9072.5409,58163.6978,47890.3062,34032.2499,11598.1775,0,0,0,726.1345,2925.9883,3808.2776,787.4117,163.5739
"2014-06-04 23:00:00 +0200",8727.1389,52510.6823,49219.8006,31690.8267,10961.6251,0,0,0,730.4759,3181.2649,3540.878,886.8924,217.2001
"2014-06-05 00:00:00 +0200",8160.9036,48255.1289,46446.6651,27386.0985,9947.7029,0,0,0,822.5552,3442.0308,3210.6445,989.3624,282.0632
"2014-06-05 01:00:00 +0200",7753.6543,45883.5252,43691.9385,24229.0212,9297.2859,0,0,0,789.2959,4125.6287,2815.0807,1074.2168,390.3699
"2014-06-05 02:00:00 +0200",7299.9827,44639.7997,41982.2947,23638.4267,8982.8207,0,0,0,938.7857,5937.6673,2128.8132,1615.6271,1276.2624
"2014-06-05 03:00:00 +0200",7182.9768,44796.0169,39615.8597,22981.0685,8854.6387,0,0,0,1022.8396,6457.4182,2011.1519,1580.3894,1403.3403
"2014-06-05 04:00:00 +0200",7253.2744,46074.5939,38885.1311,22621.092,8861.2484,0,0.0285,0,1047.3081,7173.6837,1882.404,1569.6723,1476.6046
"2014-06-05 05:00:00 +0200",7554.5298,49114.901,39835.6792,22262.9264,8958.1382,1.6674,171.7538,0.1426,1072.6369,8315.5411,1753.5382,1592.7215,1576.7732
"2014-06-05 06:00:00 +0200",8258.3094,58217.7345,42838.9133,22867.7748,9967.1579,80.1766,1359.3549,59.6133,1135.9677,9486.8098,1601.3223,1592.1281,1606.7802
"2014-06-05 07:00:00 +0200",8964.194,66023.325,47962.2407,27730.3118,11850.6027,296.6431,4120.0908,478.9995,1220.4517,11448.3507,1472.9694,1612.2364,1610.5576
"2014-06-05 08:00:00 +0200",9185.0833,70097.8418,51274.1497,33749.9903,13256.6631,573.4828,8008.9953,1221.7874,1263.3307,11753.7858,1326.8205,1685.859,1641.9541
"2014-06-05 09:00:00 +0200",9276.5532,71534.7537,52915.2436,36099.8339,13972.8384,890.5993,11665.1875,2065.0377,1244.0516,10614.6919,1129.9841,1653.9468,1630.5118
"2014-06-05 10:00:00 +0200",9193.4389,73590.5545,53548.3817,36990.5047,14163.0983,1161.8309,15602.2672,2838.8837,1216.465,10125.2456,958.3076,1618.1973,1518.7881
"2014-06-05 11:00:00 +0200",9297.5452,75547.1165,53861.796,37086.8943,14281.3248,1381.0403,18227.9835,3456.8684,1188.7709,9977.058,827.599,1585.3819,1396.7092
"2014-06-05 12:00:00 +0200",8908.3491,74746.7467,54107.8464,37279.0147,14135.6814,1528.3936,19201.2226,3867.3712,1186.9051,9733.1896,809.8756,1499.1135,1330.4421
"2014-06-05 13:00:00 +0200",8776.9629,74063.674,53157.2352,37184.9094,14169.1694,1591.1344,19537.9791,4056.154,1118.7268,10618.3484,801.1531,1441.3757,1231.7745
"2014-06-05 14:00:00 +0200",8585.9897,72703.3811,52217.5755,36574.3811,14113.5674,1563.9559,19041.5062,4034.8943,1021.1545,10470.697,804.471,1489.3177,1148.6467
"2014-06-05 15:00:00 +0200",8471.798,70914.015,50507.3052,36154.9103,13987.4088,1776.7478,16874.4367,3646.2461,1078.0218,9079.6543,806.2967,1389.302,1086.273
"2014-06-05 16:00:00 +0200",8536.4683,68609.6592,48948.2504,36218.9573,13914.6878,1540.2112,13954.5804,3209.5554,1081.3061,8120.7227,703.198,1316.3746,1062.7458
"2014-06-05 17:00:00 +0200",8725.9922,67632.4271,47934.8854,37414.584,13833.6688,1229.3575,9896.2971,2581.8435,969.6045,6976.3057,541.8006,1188.6187,1008.1051
"2014-06-05 18:00:00 +0200",8804.6277,67332.5964,48246.388,37786.5864,13077.5184,873.6058,5773.4636,1819.7499,751.4034,6019.23,528.9136,1125.0031,998.5322
"2014-06-05 19:00:00 +0200",8809.6584,66226.2623,49084.5561,37159.0371,12657.4691,511.3778,2371.1175,1016.4836,515.2091,6071.9061,510.8517,1057.1277,945.2089
"2014-06-05 20:00:00 +0200",8715.2363,63144.6243,47135.6598,36009.3957,12132.7739,195.9452,533.5386,349.5409,355.2162,6333.9523,529.5122,1076.1303,858.1192
"2014-06-05 21:00:00 +0200",8606.2408,60746.7815,45128.3847,34634.4102,11684.0009,20.6806,16.5181,23.2341,341.6844,6231.7012,631.143,1040.7894,803.4117
"2014-06-05 22:00:00 +0200",8853.8901,58048.044,47134.309,33730.9918,11588.5696,0,0,0,358.0851,6357.55,707.258,939.584,739.5806
"2014-06-05 23:00:00 +0200",8630.1306,52412.6466,48003.3114,31572.6971,10954.1906,0,0,0,306.2032,6373.917,856.0164,772.6663,702.3432
"2014-06-06 00:00:00 +0200",8133.208,48186.7071,45668.798,27318.3603,10029.6643,0,0,0,268.0861,6496.3471,977.2822,525.4382,659.0457
"2014-06-06 01:00:00 +0200",7715.9554,45785.5002,42574.0191,24630.7918,9351.1135,0,0,0,261.9652,7047.8118,1119.6665,342.3686,613.4512
"2014-06-06 02:00:00 +0200",7316.592,44560.0486,41120.7891,23866.3093,9021.9757,0,0,0,240.5499,5740.2031,1330.277,331.602,585.3068
"2014-06-06 03:00:00 +0200",7211.4098,44716.4168,38693.4538,23247.1104,8893.959,0,0,0,196.0803,5531.1967,1395.5548,218.4998,589.2376
"2014-06-06 04:00:00 +0200",7224.0746,45984.3387,37835.455,22844.0931,8904.5097,0,0.0693,0,179.2063,5154.563,1469.9844,185.3017,588.0384
"2014-06-06 05:00:00 +0200",7497.8884,48926.7138,38916.7527,22397.7312,8989.1827,2.5778,224.4405,0.1852,166.024,4952.0059,1557.5379,141.9705,597.4104
"2014-06-06 06:00:00 +0200",8116.2498,57684.7454,42028.8145,22935.3914,9958.6324,114.5251,2009.0529,62.7893,153.0895,4642.5215,1619.7885,129.4519,559.8543
"2014-06-06 07:00:00 +0200",8745.5353,65445.7707,47140.9728,27671.2663,11720.3423,417.1308,5424.1514,466.7321,137.9198,4509.7708,1694.0742,136.8816,520.5728
"2014-06-06 08:00:00 +0200",8879.2038,69129.5364,50554.863,33749.5966,13188.7715,802.5617,10729.3476,1168.9458,139.0933,3804.2248,1739.484,135.8907,498.5965
"2014-06-06 09:00:00 +0200",8795.8628,70581.6683,52073.1776,36424.3715,13930.5811,1198.5393,15988.2522,1950.051,103.9961,2888.5907,1622.8298,144.3858,457.2475
"2014-06-06 10:00:00 +0200",8406.2772,72594.9186,52801.1907,37226.4329,14116.6494,1561.8308,20959.1426,2673.8379,79.6807,2415.5256,1509.908,170.3979,358.029
"2014-06-06 11:00:00 +0200",8573.0125,73862.8608,53101.1157,37273.285,14206.6923,1855.2742,24667.775,3251.6094,55.2828,2181.5724,1411.4399,231.7477,261.2419
"2014-06-06 12:00:00 +0200",8088.1034,72753.7984,53529.134,37107.7817,14030.7764,2052.3517,26282.0233,3635.3076,34.7603,2031.8992,1437.255,259.7226,215.2545
"2014-06-06 13:00:00 +0200",7915.8254,71014.3425,53037.3174,36670.0394,14005.9407,2136.0166,26471.6133,3811.5958,31.9023,2276.3085,1420.8104,286.12,171.8115
"2014-06-06 14:00:00 +0200",7789.9182,68979.7047,52173.9871,35778.3,13909.5261,2099.1964,25544.7123,3791.0477,30.4547,2144.3352,1355.0052,384.7911,142.6991
"2014-06-06 15:00:00 +0200",7841.8988,67551.3787,50676.4144,35099.9568,13705.5537,1896.5406,22711.1943,3470.8451,19.5124,1767.6512,1381.4036,414.2835,123.584
"2014-06-06 16:00:00 +0200",8106.3085,66266.6851,48954.3334,34826.1335,13585.1259,1644.6025,18527.0034,3056.643,25.4545,1445.7169,1317.2303,491.4116,104.1465
"2014-06-06 17:00:00 +0200",8384.5133,65570.9525,47802.9739,35450.7619,13553.6917,1313.4645,13303.5417,2460.4884,45.3611,1162.2007,1174.681,572.7529,85.0406
"2014-06-06 18:00:00 +0200",8496.1293,65014.2374,47787.4346,35514.2231,12886.7267,934.421,7803.0598,1736.0819,61.8361,991.5831,1262.7313,715.883,64.8159
"2014-06-06 19:00:00 +0200",8535.462,63605.3796,47779.9695,34650.5405,12377.3563,548.3035,3268.7984,971.846,95.2722,968.7488,1265.894,871.6939,52.0599
"2014-06-06 20:00:00 +0200",8219.8733,60259.2976,45817.6866,33534.3477,11815.3832,211.5629,738.8219,335.9683,134.4738,990.717,1226.5001,1057.8384,36.2081
"2014-06-06 21:00:00 +0200",8255.9524,57959.9136,44720.7144,32019.8187,11309.2169,19.4079,27.3361,22.2563,183.6498,1167.026,1341.0298,1177.406,40.7454
"2014-06-06 22:00:00 +0200",8562.5535,55976.8386,46573.3506,31679.6306,11377.7039,0,0,0,229.3878,1349.0761,1474.4228,1252.343,41.1759
"2014-06-06 23:00:00 +0200",8498.9184,50896.251,47657.0119,30572.9182,10970.4075,0,0,0,242.4412,1494.6264,1588.5914,1269.9554,61.6387
"2014-06-07 00:00:00 +0200",7764.8418,45660.3545,43929.3968,27237.8367,9952.5642,0,0,0,266.8557,1645.9982,1605.1248,1289.7853,88.4411
"2014-06-07 01:00:00 +0200",7249.4322,42838.1226,40375.1918,24440.9817,9202.3099,0,0,0,333.7715,2074.8695,1589.666,1227.9224,132.855
"2014-06-07 02:00:00 +0200",6850.1823,41391.4563,38025.7598,23228.8787,8820.6226,0,0,0,375.9137,2243.3361,1483.8903,1321.1846,269.7892
"2014-06-07 03:00:00 +0200",6661.0552,41122.1429,35244.8275,22298.5478,8583.9191,0,0,0,402.2802,2312.5501,1505.8666,1311.2862,313.193
"2014-06-07 04:00:00 +0200",6524.3669,41255.0437,33729.0128,21702.7955,8498.1878,0,0.0997,0,412.1972,2246.8682,1524.1431,1254.6231,364.0754
"2014-06-07 05:00:00 +0200",6481.3921,41496.3441,33443.4236,21028.9952,8296.6938,2.4616,233.3548,0.1826,411.0461,2288.7713,1556.0314,1247.8168,423.9542
"2014-06-07 06:00:00 +0200",6487.2996,44333.183,33850.4443,20733.5172,8527.5613,103.1869,2012.3605,58.2409,421.0814,2251.8924,1557.0352,1266.23,441.4312
"2014-06-07 07:00:00 +0200",6813.0442,49043.8836,35626.215,22815.5367,9342.2459,371.8671,5466.8399,448.9951,388.5452,2187.5996,1589.998,1322.6684,458.5174
"2014-06-07 08:00:00 +0200",7279.6247,53496.9528,39068.7633,26438.4424,10457.6409,713.2386,10679.0323,1134.0758,389.9684,1723.9806,1622.0896,1375.1741,490.5961
"2014-06-07 09:00:00 +0200",7640.4695,57188.0571,41805.0069,29769.5259,11594.1634,1061.3763,15961.1255,1910.9058,354.8629,1215.9569,1414.682,1329.8849,503.0746
"2014-06-07 10:00:00 +0200",7511.9022,59359.5884,43066.19,31528.4626,12153.3988,1382.2248,20881.4239,2623.7188,315.576,1023.0157,1206.9035,1260.4247,464.126
"2014-06-07 11:00:00 +0200",7672.2857,60369.6236,43586.1041,31568.9831,12333.1318,1641.3818,24515.004,3192.9544,276.7369,935.7862,1019.8377,1082.8695,414.0374
"2014-06-07 12:00:00 +0200",7548.8641,59442.2765,45233.3723,31075.3786,12333.5905,1815.4493,26079.4041,3571.1066,253.6851,881.6798,941.2972,996.1478,418.7097
"2014-06-07 13:00:00 +0200",7326.6196,57495.7878,44855.8668,30427.5203,12243.1328,1889.3803,26348.8308,3745.1173,251.7201,1054.7398,851.607,993.4721,414.0943
"2014-06-07 14:00:00 +0200",7144.4965,55671.7535,43079.2382,29261.6475,12127.1524,1856.9282,25324.4286,3726.028,252.2075,1017.7725,779.1514,1036.805,415.5097
